sheet,tc_id,functionality,procedure,expected,csv_safety_prev,classification,reason,judge_method
28.Camera,124.0,후면 카메라 - 동영상,카메라 > 사진 촬영 > 갤러리 > 사진 > 더보기 아이콘 Tap > 정보 Tap > '위치보기' 메뉴 Tap,Google 지도 App 실행되며 사진 촬영한 장소의 위치가 노출되어야 한다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,125.0,후면 카메라 - 동영상,카메라 > 사진 촬영 > 갤러리 > 사진 > 더보기 아이콘 Tap > 정보 Tap,갤러리 사진 정보의 '위치 보기' 메뉴가 노출되지 않는지 확인,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,12.0,뷰티 모드 - 피부 밝기,카메라 > 메뉴 > 뷰티모드 > 피부밝기 탭,"뷰티 기능 메뉴에서 피부밝기가 활성화되고, 하단에 효과 강도를 1-10까지조절할 수 있는 막대바 표시",INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 상태 토글 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,20.0,인물사진 모드,카메라 > 인물사진 모드 > 촬영버튼 Long Tab,인물사진 모드에서는 동영상 촬영과 연속촬영이 지원되지 않습니다.' 토스트 출력,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,33.0,연사 모드,1. 카메라 > 촬영 버튼 길게 누른 후 왼쪽으로 스와이프 2. 연사모드에서 촬영 버튼 길게 누름 > 손가락을 뗌,"1. 연사 모드로 변경됨 2. 길게 누르면 연속으로 촬영되고, 손가락을 떼면 촬영 중지됨. 연사모드 중에 찍은 사진의 갯수가 하단에 숫자로 표시됨 3. 100개 까지 촬영 가능함",INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 변경 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,34.0,빠른 줌,"1. 카메라 > 촬영 버튼 위의 줌 토글버튼 탭 2. 촬영 버튼 위의 줌 토글버튼(1x, 2x) 길게 누르기",1. 0.6x/ 1x/ 2x로 빠른 줌이 가능함 2. 1x~8x까지 상세 배율을 조정할 수 있음,INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 상태 토글 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,47.0,동영상 플래시 기능,1. 동영상 > 플래시 On 2. 플래시 On 상태에서 동영상 촬영,1. 플래시가 켜짐 2. 플래시가 켜진 상태에서 동영상 촬영됨,READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,57.0,수평 안내선,갤러리 > 수직 / 수평 안내선 On 상태에서 촬영한 이미지와 동영상 확인,수직/수평 안내선이 저장된 이미지나 영상에 표시되지 않음,READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 저장 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,58.0,카메라 설정 - 위치 태그,1. 카메라 > 메뉴 > 카메라 설정 > 위치 저장 2. 사진 및 동영상 촬영 후 갤러리 > 사진 상세보기에서 위치 표시 확인,,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 저장 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,61.0,카메라 설정 - 촬영버튼 설정,1. 카메라 > 메뉴 > 카메라 설정 > 촬영버튼 설정 > 플로팅 촬영 버튼 On,On/Off 가능하며 On으로 설정 시 플로팅 촬영 버튼이 활성화되어 인물사진/ 사진/ 모드에서 플로팅 촬영 가능함,INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 상태 토글 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,62.0,카메라 플로팅 촬영,1.카메라 > 사진 > 프리뷰화면에 표시된 플로팅 버튼 탭 2. 프리뷰화면에 표시된 플로팅 드래그 3. 프리뷰화면에 표시된 플로팅 버튼 길게 탭,"1. 사진 촬영됨 2. 드래그하는 곳으로 플로팅 버튼이 이동함 3. 삭제 버튼이 활성화되며 다른 곳을 탭하면 취소되고, 삭제 버튼을 누르면 플로팅 버튼이 삭제됨",INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 삭제 = mutation; 상태 토글 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,63.0,카메라 설정 유지,1. 카메라 > 메뉴 > 카메라 설정 > 카메라 설정 유지,"카메라 설정 유지 On일 때 카메라 종료 후 다시 실행 시, 마지막 사용했던 모드가 유지됨. (기본값 Off)",NAVIGATION_ONLY,EXCLUDE,직독: mutation·외부효과·환경제어가 검증 주제 — observe 분리 불가,human_confirmed
28.Camera,64.0,셀카 보이는대로 저장,카메라 > 메뉴 > 카메라 설정 > 셀카 보이는대로 저장,"1. 셀카 보이는대로 저장 On일 때, 촬영된 사진이 화면에 보이는 방향과 동일하게 촬영된다. 2. 동영상 촬영이 화면에 보이는 방향과 동일하게 촬영된다.",NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 저장 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
28.Camera,65.0,전면/후면 전환,카메라 > 카메라 변경 아이콘 탭 Tap,전면 or 후면 카메라 모드로 전환된다.,NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
28.Camera,67.0,플래시 ON - 동영상 촬영,1. 카메라 > 플래시 ON 2. 동영상 촬영,"플래시 ON 아이콘이 표시되고, 동영상 촬영 시 플래시가 계속 켜진 상태이고, 촬영 종료 후에도 플래시가 켜진 상태로 있다.",READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,84.0,메인 화면,1. 메시지 > 메시지 메인 화면,1. 중앙에 하기 문구 노출됨 - 대화가 없습니다.(KOR 설정) - No conversation.(ENG 설정) -+ 메시지 작성(KOR) -New message(ENG) 2. 상단에 메시지 문구 / '+ 메시지 작성' 버튼 / 검색 아이콘 / 더 보기 메뉴 표시됨,INPUT_REQUIRED,KEEP,직독: 관찰 전용 진입/노출 — mutation·input·외부효과 0,human_confirmed
26.Message,100.0,더보기 메뉴,메시지 > 더보기,1. 하기 메뉴 노출된다. - 차단 및 스팸 - 휴지통 - 설정,NAVIGATION_ONLY,KEEP,직독: 관찰 전용 진입/노출 — mutation·input·외부효과 0,human_confirmed
26.Message,101.0,더보기 메뉴,메시지 > 더보기,1. 하기 메뉴 노출된다. - 삭제 - 모두 읽음으로 표시(안 읽은 메시지 있는 경우) - 차단 및 스팸 - 휴지통 - 설정,NAVIGATION_ONLY,KEEP,직독: 관찰 전용 진입/노출 — mutation·input·외부효과 0,human_confirmed
26.Message,102.0,더 보기 - 차단 및 스팸관리,1. 메시지 > 더보기 > 차단 및 스팸 Tap,1. 하기 메뉴 노출된다. - 차단된 번호 - 차단된 문구 - 차단된 메시지 - 오래된 스팸 메시지 삭제(On(default)/Off) - 스팸 신고 안내 - 개인정보 수집 동의,NAVIGATION_ONLY,KEEP,직독: 관찰 전용 진입/노출 — mutation·input·외부효과 0,human_confirmed
26.Message,116.0,더 보기 - 차단 및 스팸관리,"1. 메시지 > 더보기 > 차단 및 스팸 Tap 2. 차단된 문구 Tap 3. ""+"" Tap",1. 차단할 문구 추가 팝업창 노출된다. 2. 취소 / 확인(비활성화) 노출된다.,INPUT_REQUIRED,KEEP,차단 문구 팝업 노출 observe(확인 비활성) — input 0,human_confirmed
26.Message,117.0,더 보기 - 차단 및 스팸관리,"1. 메시지 > 더보기 > 차단 및 스팸 Tap 2. 차단된 문구 Tap 3. ""+"" Tap 4. 취소 Tap","1. 팝업창 사라지고 문구 추가안된다. 2. ""차단된 문구가 없습니다."" 문구 노출된다.",NAVIGATION_ONLY,KEEP,팝업 취소 경로 명시 — 추가 0,human_confirmed
26.Message,119.0,더 보기 - 차단 및 스팸관리,1. 메시지 > 더보기 > 차단 및 스팸 2. 차단된 문구 > 추가 > 문구 입력(32바이트 초과),"1. 더이상 입력할 수 없습니다,경고 문구 표시된다. 2. 확인 버튼 비활성화된다.",INPUT_REQUIRED,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,121.0,더 보기 - 차단 및 스팸관리,1. 메시지>더보기>차단 및 스팸 > 차단된 문구 Tap 2. 차단된 문구 Long Tap 3. 삭제 Tap,1. 삭제하시겠습니까?팝업 노출된다. 2. 취소 / 삭제 노출된다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 삭제 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,123.0,더 보기 - 차단 및 스팸관리,1. 메시지>더보기>차단 및 스팸>차단된 문구 Tap 2. 삭제 Tap 3. 취소 Tap,"1. 체크박스 사라지고, 차단된 문구 화면으로 전환된다.",INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 삭제 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,124.0,더 보기 - 차단 및 스팸관리,1. 메시지>더보기>차단 및 스팸 Tap 2. 차단된 문구 Tap 3. 삭제(아이콘) Tap 4. 체크박스 선택 5. 삭제(아이콘) Tap,"1. 차단된 문구 삭제 화면 전환된다. 2. 체크박스 활성화되며, 선택된 체크박스 없을 경우 삭제 아이콘 표시 안된다. 3. 선택된 차단문구가 있으면 삭제 아이콘 표시된다. 4. 삭제 하시겠습니까 팝업 표시된다. 5. 취소 누르면 팝업창 사라지고 차단된 문구 화면으로 돌아온다. 6. 삭제 누르면 선택된 차단된 문구 삭제된다.",INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 삭제 = mutation; 상태 토글 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,125.0,더 보기 - 차단 및 스팸관리,1. 메시지>더보기>차단 및 스팸>차단된 문구 Tap 2. 삭제 Tap 3. ▼ Tap,1. 전체 선택 메뉴 표시된다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 삭제 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,126.0,더 보기 - 차단 및 스팸관리,1. 메시지>더보기>차단 및 스팸 Tap 2. 차단된 문구 Tap 3. 삭제 Tap 4. ▼ > 전체선택 Tap,1. 차단된 문구 전체 선택된다. 2. 더보기에 '전체 선택 해제' 메뉴 노출된다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 삭제 = mutation; 상태 토글 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,127.0,더 보기 - 차단 및 스팸관리,1. 메시지>더보기>차단 및 스팸 Tap 2. 차단된 문구 Tap 3. 더보기 > 삭제 Tap 4. ▼ > 전체선택 해제Tap,1. 체크박스 모두 해제 된다. 2. 삭제 아이콘 사라진다.,INPUT_REQUIRED,REVIEW_QUEUE,표본검사: 선택 모드 transient(삭제 미실행) — fixture,human_confirmed
26.Message,128.0,더 보기 - 차단 및 스팸관리,1. 메시지 > 더보기 > 차단 및 스팸 Tap 2. 차단된 메시지 Tap,"1. 차단된 메시지 화면으로 전환된다. 2. ""차단된 메시지가 없습니다."" 문구 노출된다.",NAVIGATION_ONLY,KEEP,직독: 관찰 전용 진입/노출 — mutation·input·외부효과 0,human_confirmed
26.Message,129.0,더 보기 - 차단 및 스팸관리,1. 메시지 > 더보기 > 차단 및 스팸 > 차단된 메시지 Tap 2. 차단된 메시지 Long Tap,1. 취소 / 드롭박스 / 삭제 / 더보기 아이콘 노출된다. 2. 프로필에 체크 된다.,INPUT_REQUIRED,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,131.0,더 보기 - 차단 및 스팸관리,1. 메시지 > 더보기 > 차단 및 스팸 > 차단된 메시지 Tap 2. 차단된 메시지 Long Tap 3. ▼ 버튼 Tap,"1. 좌측에 선택된 개수만큼 카운트 증가한다. 2. 전체 선택되어있는 경우 ""전체 선택 해제""노출, 미선택&부분 선택이 되어있으면 ""전체 선택"" 메뉴 노출된다.",NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,132.0,더 보기 - 차단 및 스팸관리,1. 메시지 > 더보기 > 차단 및 스팸 > 차단된 메시지 Tap 2. 차단된 메시지 Long Tap 3. 삭제 Tap,"1. 삭제하시겠습니까? 팝업 노출된다. 2. 취소 버튼 누르면 팝업창 사라지고, 확인 버튼 누르면 차단된 메시지 삭제된다.",NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 삭제 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,135.0,더 보기 - 차단 및 스팸관리,1. 메시지 > 더보기 > 차단 및 스팸 > 차단된 메시지 > 차단된 메시지 진입 > 메시지 롱탭 2. 복사 Tap,1. 클립보드에 글자가 복사된다.,INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 데이터 이동/복사 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,136.0,더 보기 - 차단 및 스팸관리,1. 메시지 > 더보기 > 차단 및 스팸 > 차단된 메시지 > 차단된 메시지 진입 > 메시지 롱탭 2. 삭제 Tap,1. 메시지가 삭제됩니다. 팝업 노출된다. 2. 취소 / 삭제 버튼 노출된다. 3. 취소 누르면 팝업창 사라지고 삭제 누르면 해당 메시지 삭제된다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 삭제 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,137.0,더 보기 - 차단 및 스팸관리,1. 메시지 > 더보기 > 차단 및 스팸 > 차단된 메시지 > 차단된 메시지 진입 > 메시지 롱탭 2. 세부정보 보기 Tap,1. 메시지 세부정보 팝업 노출된다. 유형 / 보낸 사람 / 받은 시간 표시 확인,NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,138.0,더 보기 - 차단 및 스팸관리,1. 메시지 > 더보기 > 차단 및 스팸 > 차단된 메시지 > 차단된 메시지 진입 > 메시지 롱탭 2. 스팸 신고 Tap (스팸 신고 과정은 AOSP를 따름),1. 개인정보 수집동의 팝업 동의 2. 스팸으로 신고 팝업 동의 3. 스팸으로 신고하였습니다. 팝업 노출,NAVIGATION_ONLY,EXCLUDE,직독: mutation·외부효과·환경제어가 검증 주제 — observe 분리 불가,human_confirmed
26.Message,140.0,더 보기 - 차단 및 스팸관리,1. 메시지 > 더보기 > 차단 및 스팸 > 차단된 메시지 > 차단된 메시지 진입 2. 삭제 Tap,1.차단된 메시지 모두 삭제된다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 삭제 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,141.0,더 보기 - 차단 및 스팸관리,1. 메시지 > 더보기 > 차단 및 스팸 2. 오래된 스팸 메시지 삭제 Tap,1. 오래된 스팸 메시지 삭제 기능 off 된다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 삭제 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,142.0,더 보기 - 차단 및 스팸관리,1. 메시지 > 더보기 > 차단 및 스팸 2. 오래된 스팸 메시지 삭제 Tap,1. 오래된 스팸 메시지 삭제 기능 On된다. 2. 스팸 메시지 1000개 초과 시 가장 오래된 메시지부터 순차적으로 삭제된다.,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 삭제 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,143.0,더 보기 - 차단 및 스팸관리,1. 메시지 > 더보기 > 차단 및 스팸 > 스팸 신고 안내,1. 스팸 신고 안내문구 표시됨,READ_ONLY,KEEP,직독: 관찰 전용 진입/노출 — mutation·input·외부효과 0,human_confirmed
26.Message,144.0,더 보기 - 차단 및 스팸관리,1. 메시지 > 더보기 > 차단 및 스팸 2. 개인정보 수집 동의 Tap,1. 개인정보 수집 동의 화면으로 전환된다.(동의 / 동의철회) 2. 스팸신고시 개인정보 수집 동의철회 상태면 팝업이 발생해야합니다.,NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,145.0,더 보기 - 전체 대화목록 삭제,1.메시지 > 더보기 > 삭제 > 임의의 대화 체크 > 삭제(아이콘) 2. 팝업에서 삭제 3. 팝업에서 취소,"1. ""삭제하시겠습니까? 대화 N개가 삭제됩니다."" 팝업 노출된다. 2. 취소/ 확인 버튼 노출된다. 3. 취소 누르면 팝업창 사라진다. 4. 확인 누르면 해당 대화가 삭제되고 하단 토스트 발생한다. - ""삭제되었습니다.""",INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 삭제 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,149.0,더 보기 - 휴지통,1. 메시지 > 더 보기 > 휴지통 > 더 보기 > 삭제 > 메시지 선택후 삭제 아이콘 > 팝업에서 확인 2. 메시지 > 더 보기 > 휴지통 > 더 보기 > 삭제 > 메시지 선택후 삭제 아이콘 > 팝업에서 취소,"1, 메시지 삭제됨(삭제되었습니다. 토스트 팝업 발생함) 2. 삭제 팝업 사라짐",NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 삭제 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,150.0,더 보기 - 휴지통,1. 메시지 > 더 보기 > 휴지통 > 더 보기 > 휴지통 비우기 > 팝업에서 확인 2. 메시지 > 더 보기 > 휴지통 > 더 보기 > 휴지통 비우기 > 팝업에서 취소,1. 휴지통 메시지 삭제됨(대화가 모두 삭제되었습니 토스트 팝업 발생함) 2. 휴지통 메시지 리스트 화면,READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 삭제 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,183.0,더 보기 - 설정,1. 메시지 > 더보기 > 설정 > 알림 Tap,"1. 알림 On/OFF, 소리 메뉴 노출된다.",NAVIGATION_ONLY,KEEP,직독: 관찰 전용 진입/노출 — mutation·input·외부효과 0,human_confirmed
26.Message,186.0,더 보기 - 설정,1. 메시지 > 더보기 > 설정 > 알림 Tap 2. 소리 Tap,1. 메시지 알림 설정창으로 이동된다. 2. 하기 메뉴 노출된다. - 알림 표시 ON/OFF(비활성화) - 기본값/ 무음 - 화면 표시로 알림 ON(비활성화) - 소리 - 진동 On/Off - 알림 표시점 보기 - 빙해 금지 모드 무시,INPUT_REQUIRED,KEEP,직독: 관찰 전용 진입/노출 — mutation·input·외부효과 0,human_confirmed
26.Message,187.0,더 보기 - 설정,1. 메시지 > 더보기 > 설정 > 메시지 글꼴 크기 Tap 2. 글꼴 크기 설정값 변경,"1. 메시지 글꼴 크기 설정 팝업창 노출된다. 2. 시스템 글꼴 크기, 작게, 보통, 크게, 가장 크게 3. 취소/ 확인 버튼 노출된다. 4. 글꼴 크기 설정값에 따라 크기 변화된다.",NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,190.0,새 메시지 작성,"1. ""+ 메시지 작성"" 버튼 Tap 2. 우측 상단 더보기 버튼 Tap",1. 하기 메뉴 팝업 발생된다 - 빠른 답장 문구 삽입,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: send/call 외부효과 (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,191.0,새 메시지 작성,1. 새 메시지 작성 > 더보기 > 빠른 답장 문구 삽입,1. 빠른 답장 문구 팝업창이 노출된다. 2. 임의의 문구 선택시 선택한 문구가 입력창에 입력된다,INPUT_REQUIRED,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,201.0,새 메시지 작성,"1. 새 메시지 작성 > ""+"" Tap","1. 첨부가능한 파일 종류 리스트 노출된다.(제목, 앨범, 카메라, 동영상, 동영상 촬영, 연락처, 오디오)",NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,202.0,새 메시지 작성,"1. 새 메시지 작성 > ""+"" Tap 2. 제목 Tap",1. 제목 추가 입력창이 생성된다.,INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
26.Message,203.0,새 메시지 작성,"1. 새 메시지 작성 > ""+"" Tap 2. 앨범 Tap",1. 저장된 사진 파일 탐색 화면으로 전환된다. 2. 첨부할 사진 선택 시 메시지 입력창에 사진 첨부된다.,INPUT_REQUIRED,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,204.0,새 메시지 작성,"1. 새 메시지 작성 > ""+"" Tap 2. 카메라 Tap",1. 사진 촬영을 위한 카메라로 전환된다. 2. 사진 촬영 후 체크 Tap하면 해당 사진 첨부된다.,INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,205.0,새 메시지 작성,"1. 새 메시지 작성 > ""+"" Tap 2. 동영상 Tap",1. 저장된 동영상 파일 탐색 화면으로 전환된다. 2. 첨부할 동영상 선택 시 메시지 입력창에 동영상 첨부된다.,INPUT_REQUIRED,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,206.0,새 메시지 작성,"1. 새 메시지 작성 > ""+"" Tap 2. 동영상 촬영 Tap",1. 동영상 촬영을 위한 카메라로 전환된다. 2. 동영상 촬영 후 체크 Tap하면 해당 동영상 첨부된다.,INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,207.0,새 메시지 작성,"1. 새 메시지 작성 > ""+"" Tap 2. 연락처 Tap > 연락처 1개 첨부",1. 저장된 연락처 리스트 노출된다. 2. 연락처 선택 후 확인 3. 파일로 첨부할 경우 vcf 파일로 첨부된다. 4. 텍스트로 삽입할 경우 저장된 연락처 정보 텍스트 입력창에 입력된다.,INPUT_REQUIRED,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,208.0,새 메시지 작성,"1. 새 메시지 작성 > ""+"" Tap 2. 연락처 Tap > 연락처 2개 이상 첨부","1. 저장된 연락처 리스트 노출된다. 2. 2개 이상 선택 후 확인 3. 연락처 2개 이상 첨부할 경우, vcf 파일로 첨부된다.",NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,209.0,새 메시지 작성,"1. 새 메시지 작성 > ""+"" Tap 2. 연락처 Tap > 전체 선택 Tap",1. 연락처는 최대 50개까지 선택된다. 2. 초과 첨부 시도 시 토스트 팝업 확인,NAVIGATION_ONLY,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
26.Message,210.0,새 메시지 작성,"1. 새 메시지 작성 > ""+"" Tap 2. 오디오 Tap","1. 벨소리 / 오디오메뉴 노출된다. 2. 벨소리 선택 시 휴대전화에 저장된 벨소리 리스트 노출되며, 선택 후 첨부된다. 3. 오디오 파일 선택 시 오디오 파일 선택할 수 있는 내부 저장소로 이동한다.",NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,216.0,새 메시지 작성,1. 새 메시지 작성 > 텍스트 입력,"1. 텍스트 입력창에 보낼 문자 메시지 내용 입력된다.(한글, 영문, 숫자, 이모티콘, 특수문자) 2. 메시지 내용 입력 글자수에 대한 정보 노출된다 3. 전송 버튼 활성화 된다 4. 텍스트 길게 입력시 3줄까지 노출되며 4줄 이상부터는 스크롤 가능하다.",INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: send/call 외부효과; 상태 토글 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,217.0,새 메시지 작성,1. 새 메시지 작성 > 텍스트 입력 (한글 70자+1),"1. MMS로 전환 알림 ""멀티미디어 메시지로 전환 중...."" Toast 팝업 발생된다 2. 메시지 입력 글자수 영역이 ""MMS""로 변경된다",INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 변경 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
26.Message,218.0,새 메시지 작성,1. 새 메시지 작성 > 텍스트 입력 (한글 70자+1) 2. 입력한 텍스트를 삭제한다,"1. 문자 메시지로 전환 알림 ""문자 메시지로 전환 중...."" Toast 팝업 발생된다 2. 메시지 입력 글자수 영역에 입력된 글자수 정보 노출된다",INPUT_REQUIRED,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,221.0,프로필 카드,메시지 > 메시지 리스트 진입 > 상단 번호 or 주소록 Tap,주소록 프로필 표시되어야 함,NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
26.Message,222.0,그룹 메시지,메시지 > 그룹 메시지 Tap,대화방 우측 상단 전화 아이콘 노출되지 않는다.,NAVIGATION_ONLY,REVIEW_QUEUE,cue: pre fixture 전제,cue_auto
