row_key,sheet,tc_id,verdict,defect_class,redesign_pattern,defer_category,cue_flags,confidence,reason,pass
11.Hard Key#60.0,11.Hard Key,60.0,REVIEW,D5_mutation,selection_gated,E_binding,none,0.55,메시지 OK 길게로 선택 체크 토글=선택 모드 부작용. 기존 메시지 데이터 전제,strict2
11.Hard Key#61.0,11.Hard Key,61.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.6,주소록 최상단 연락처 focus·하단 연락처 이동=등록 연락처 존재 전제. 사용자 데이터 의존,strict2
11.Hard Key#62.0,11.Hard Key,62.0,KEEP,none,-,-,none,0.74,"더보기 활성서 Navi← 반복 시 더이상 이동 안함. focus 경계 assert, mutation 없음",strict2
11.Hard Key#63.0,11.Hard Key,63.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.62,precondition이 연락처 저장 유무로 분기(돋보기 vs +버튼). expected도 연락처 데이터 의존 가변,strict2
11.Hard Key#64.0,11.Hard Key,64.0,KEEP,none,-,-,none,0.78,"연락처 없을 때 Navi 시 '새 연락처 만들기' 텍스트 이동. 빈 상태 precondition 명시, 고정 텍스트 assert",strict2
11.Hard Key#65.0,11.Hard Key,65.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.6,"expected #4 '최상단에 있는 연락처로 초점' 등록 연락처 존재 전제. precondition 빈/비빈 미명시, 사용자 데이터 의존",strict2
11.Hard Key#66.0,11.Hard Key,66.0,REVIEW,D2_verifier,transient_input,C_verifier,none,0.6,돋보기 OK 시 검색창 활성화=IME 키패드 올라옴 가능. 키패드 노출은 비결정 verifier,strict2
11.Hard Key#67.0,11.Hard Key,67.0,REVIEW,,transient_input,B_compose,input,0.85,검색창 글자 입력 후 연관 리스트 검증=transient input 필요,pass1
11.Hard Key#68.0,11.Hard Key,68.0,REVIEW,,transient_input,B_compose,input,0.85,검색창 글자 입력 후 X버튼·리스트 검증=transient input 필요,pass1
11.Hard Key#69.0,11.Hard Key,69.0,KEEP,none,-,-,none,0.66,"더보기 OK 시 설정 리스트 활성+Navi 상하 리스트 focus. 고정 설정 메뉴 focus assert, 사용자 데이터 불요",strict2
11.Hard Key#70.0,11.Hard Key,70.0,KEEP,none,popup_cancel,-,none,0.72,"더보기 OK로 리스트 활성, 뒤로가기로 닫힘+더보기 아이콘 활성. 화면전환 관찰, mutation 없음",strict2
11.Hard Key#71.0,11.Hard Key,71.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.58,"중복선택/삭제 리스트 페이지 전제, List 1번째 focus=리스트 항목 데이터 존재 의존",strict2
11.Hard Key#72.0,11.Hard Key,72.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.78,precondition '중복선택·삭제 가능 리스트페이지·List 활성'=삭제가능 사용자 데이터 존재 전제. 체크박스 활성화는 selection mutation 경계나 fixture 우선.,strict2
11.Hard Key#73.0,11.Hard Key,73.0,REVIEW,,selection_gated,E_binding,fixture,0.78,"삭제 리스트 모드 진입+체크박스 선택, 리스트 binding 전제. 실제 삭제 미실행",pass1
11.Hard Key#74.0,11.Hard Key,74.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.72,중복선택 리스트페이지(사용자 데이터) 전제. ▼아이콘 활성화 assert 가능하나 fixture 필요.,strict2
11.Hard Key#75.0,11.Hard Key,75.0,EXCLUDE,D5_mutation,selection_gated,-,none,0.86,OK 4회=모두선택→체크박스 전부 활성→모두해제→전부 비활성 실제 selection mutation. 노출 아님.,strict2
11.Hard Key#76.0,11.Hard Key,76.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.78,토글 비활성→활성 변경=영속 상태 토글. 복원 필요,pass1
11.Hard Key#77.0,11.Hard Key,77.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.7,expected '활성화된 메뉴 페이지로 이동' 대상 페이지 불명확 고정 assert 불가. precondition도 토글버튼 전제.,strict2
11.Hard Key#78.0,11.Hard Key,78.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.76,우측 토글바 포커스 후 OK=비활성 토글 활성화=영속 토글. 복원 필요,pass1
11.Hard Key#79.0,11.Hard Key,79.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.78,활성 토글→비활성 변경=영속 상태 토글. 복원 필요,pass1
11.Hard Key#80.0,11.Hard Key,80.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.62,OK=팝업 내용 적용 저장. 단 추상 팝업·구체 데이터 없음→과배제 방지 REVIEW로 완화,pass1
11.Hard Key#81.0,11.Hard Key,81.0,REVIEW,D1_fixture,popup_cancel,A_fixture,none,0.72,precondition '삭제 팝업창 생성'=삭제할 사용자 데이터 존재 필요. 취소버튼 초점이라 mutation 없으나 fixture 필요.,strict2
11.Hard Key#82.0,11.Hard Key,82.0,REVIEW,D1_fixture,transient_input,A_fixture,none,0.65,precondition '입력 팝업창 생성' 전제. focus 이동만 검증이나 팝업 생성 경로 fixture 필요.,strict2
11.Hard Key#83.0,11.Hard Key,83.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.65,precondition '아이템 리스트 팝업창 생성' 전제. focus 이동만이나 리스트 항목 데이터 fixture 필요.,strict2
11.Hard Key#84.0,11.Hard Key,84.0,EXCLUDE,D5_mutation,selection_gated,-,none,0.82,OK로 '라디오 버튼 활성화'=실제 선택 mutation. 단순 focus 노출 아님.,strict2
11.Hard Key#85.0,11.Hard Key,85.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.8,통화 기록 이동·통화 리스트 펼침 전제=통화 이력(사용자 데이터) 존재 필요.,strict2
11.Hard Key#86.0,11.Hard Key,86.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.82,통화기록 최상단 리스트 활성=통화 이력 데이터 존재 전제. 암묵 fixture.,strict2
11.Hard Key#87.0,11.Hard Key,87.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.82,통화기록 리스트·연락처 더보기 focus=통화/연락처 데이터 존재 전제. 암묵 fixture.,strict2
11.Hard Key#88.0,11.Hard Key,88.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.75,카메라 진입+최근사진 갤러리 focus 이동=촬영된 사진(갤러리 데이터) 존재 전제. 카메라 진입 prestate도 동반.,strict2
11.Hard Key#89.0,11.Hard Key,89.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.75,최근사진 갤러리 focus·사진 컨텐츠 노출=갤러리 사진 데이터 존재 전제. 암묵 fixture.,strict2
11.Hard Key#90.0,11.Hard Key,90.0,REVIEW,D3_prestate,observe_split,D_system_state,none,0.6,precondition '만보기 앱 진입'=외부앱 선행 진입 prestate 필요. 뒤로가기 focus는 assert 가능하나 prestate.,strict2
11.Hard Key#91.0,11.Hard Key,91.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.62,expected '초점포인트가 키 로 이동' 대상 불명확 고정 요소 assert 불가. 만보기 진입 prestate도 필요.,strict2
11.Hard Key#92.0,11.Hard Key,92.0,REVIEW,,-,A_fixture,fixture,0.72,신체정보 팝업 fixture 전제(몸무게 텍스트박스 초점). 포커스 이동이나 팝업 사전조성 필요,pass1
11.Hard Key#93.0,11.Hard Key,93.0,REVIEW,,-,A_fixture,fixture,0.72,신체정보 팝업 fixture 전제(성별 텍스트박스 초점)→목표걸음수 이동. 팝업 사전조성 필요,pass1
11.Hard Key#94.0,11.Hard Key,94.0,KEEP,none,-,-,none,0.8,"OK로 심플설정 진입, 고정 메뉴 라벨(소리/Wifi/디스플레이/안심기능 등) presence assert 가능. mutation 없음.",strict2
11.Hard Key#95.0,11.Hard Key,95.0,KEEP,none,-,-,none,0.82,"최상단에서 ↑눌러도 focus 안 올라감=경계 focus 검증. mutation·데이터 없음, 결정적.",strict2
11.Hard Key#96.0,11.Hard Key,96.0,KEEP,none,-,-,none,0.8,"↓로 소리&진동에서 한단계씩 내림·하단 경계 정지=focus 이동 검증. 고정 설정 항목, mutation 없음.",strict2
11.Hard Key#97.0,11.Hard Key,97.0,KEEP,none,-,-,none,0.82,"OK로 소리&진동 설정 페이지 이동=화면 전환 검증. 고정 라벨 assert 가능, mutation 없음.",strict2
11.Hard Key#98.0,11.Hard Key,98.0,KEEP,none,-,-,none,0.82,"OK로 WIFI 설정 페이지 이동=화면 전환. 고정 라벨 assert 가능, mutation 없음.",strict2
11.Hard Key#99.0,11.Hard Key,99.0,KEEP,none,-,-,none,0.82,"OK로 배경화면 및 스타일 페이지 이동=화면 전환. 고정 라벨 assert 가능, mutation 없음.",strict2
11.Hard Key#100.0,11.Hard Key,100.0,KEEP,none,-,-,none,0.82,"OK로 디스플레이 페이지 이동=화면 전환. 고정 라벨 assert 가능, mutation 없음.",strict2
11.Hard Key#101.0,11.Hard Key,101.0,KEEP,none,-,-,none,0.82,"OK로 안심 기능 페이지 이동=화면 전환. 고정 라벨 assert 가능, mutation 없음.",strict2
11.Hard Key#102.0,11.Hard Key,102.0,KEEP,none,-,-,none,0.8,"OK로 긴급 상황 정보 페이지 이동=화면 전환. 고정 라벨 assert 가능, mutation 없음.",strict2
11.Hard Key#104.0,11.Hard Key,104.0,REVIEW,D3_prestate,observe_split,D_system_state,none,0.62,precondition 'SetupWizard 약관동의 페이지'=초기 마법사 진입 선행 상태 필요. focus 이동은 고정 라벨이나 prestate.,strict2
11.Hard Key#105.0,11.Hard Key,105.0,REVIEW,,-,D_system_state,fixture,0.7,SetupWizard Wi-Fi 페이지 fixture 전제. 포커스 이동이나 셋업 모드 사전조성 필요,pass1
11.Hard Key#106.0,11.Hard Key,106.0,REVIEW,,-,D_system_state,fixture,0.7,SetupWizard Google서비스 페이지 fixture 전제. 토글은 포커스 이동만이나 셋업 상태 사전조성 필요,pass1
11.Hard Key#107.0,11.Hard Key,107.0,REVIEW,D3_prestate,observe_split,D_system_state,none,0.62,SetupWizard PIN설정·비번 공백 선행 전제. focus 이동 검증이나 마법사 prestate 필요.,strict2
11.Hard Key#108.0,11.Hard Key,108.0,REVIEW,,transient_input,D_system_state,input,0.72,"precondition에 비밀번호 박스 숫자 입력 전제, Setup Wizard 상태 조작 필요",pass1
11.Hard Key#109.0,11.Hard Key,109.0,REVIEW,D3_prestate,observe_split,D_system_state,none,0.6,SetupWizard 위치정보 제공 페이지 전제=마법사 prestate 필요. focus 이동은 가변 '페이지 내용'.,strict2
11.Hard Key#110.0,11.Hard Key,110.0,REVIEW,D3_prestate,observe_split,D_system_state,none,0.6,SetupWizard 스크린샷 페이지 전제=마법사 진입 prestate 필요. 다음 버튼 focus는 assert 가능하나 prestate.,strict2
11.Hard Key#111.0,11.Hard Key,111.0,REVIEW,D3_prestate,observe_split,D_system_state,none,0.6,SetupWizard 모드설정 페이지 전제=마법사 prestate. expected 'default값 지정' 등 verifier도 복합.,strict2
11.Hard Key#112.0,11.Hard Key,112.0,REVIEW,,observe_split,D_system_state,none,0.68,"OK로 SetupWizard 완료>홈 이동=시스템 상태 영속 변경, 포커스 관찰과 혼합",pass1
11.Hard Key#113.0,11.Hard Key,113.0,REVIEW,,observe_split,A_fixture,fixture,0.66,"간편모드+모든앱 마지막페이지 fixture 전제, OK로 임의 앱 실행 혼합",pass1
12.Setup Wizard#2.0,12.Setup Wizard,2.0,REVIEW,D3_prestate,observe_split,D_system_state,none,0.62,precondition 공란이나 procedure '셋업위자드 진입·동의창 발생까지 진행'=마법사 prestate. prestate.,strict2
12.Setup Wizard#39.0,12.Setup Wizard,39.0,REVIEW,D5_mutation,selection_gated,E_binding,none,0.6,"'등록하기'→안심기능 설정, '건너뛰기'→완료 화면. 등록하기는 부작용 경로 가능, 불확실.",strict2
12.Setup Wizard#40.0,12.Setup Wizard,40.0,REVIEW,,observe_split,D_system_state,none,0.64,"길게누르기 On 후 보호자 등록 절차 진행=등록 mutation 진입, 분리 필요",pass1
12.Setup Wizard#41.0,12.Setup Wizard,41.0,REVIEW,D3_prestate,observe_split,D_system_state,none,0.6,위치정보 제공 서비스 화면(셋업위자드 단계) 전제=마법사 prestate. 확인→스샷 가이드 전환은 assert 가능.,strict2
12.Setup Wizard#53.0,12.Setup Wizard,53.0,REVIEW,,observe_split,D_system_state,none,0.62,SetupWizard 완료 후 정상 부팅/동작 확인=시스템 상태 영속+부팅 검증,pass1
12.Setup Wizard#55.0,12.Setup Wizard,55.0,REVIEW,,observe_split,D_system_state,none,0.6,"Google서비스 화면 하드키 Toggle 조작 및 기능 설정 포함, 관찰과 혼합",pass1
12.Setup Wizard#62.0,12.Setup Wizard,62.0,REVIEW,D3_prestate,popup_cancel,D_system_state,none,0.6,precondition '셋업위자드 약관동의' prestate. OK로 '다음 단계 진행'은 마법사 진척 부작용 가능. 복합.,strict2
14.Quick panel#1.0,14.Quick panel,1.0,KEEP,none,-,-,none,0.78,"퀵패널 활성화 후 기본 항목(WIFI/블루투스/모바일데이터 등) 고정 default 라벨 presence assert 가능. 노출만, mutation 없음.",strict2
14.Quick panel#2.0,14.Quick panel,2.0,KEEP,none,-,-,none,0.76,"편집 버튼 Tap→추가가능 아이콘(핫스팟/QR 등) 고정 라벨 presence assert 가능. 편집모드 미커밋, mutation 없음.",strict2
14.Quick panel#3.0,14.Quick panel,3.0,REVIEW,D2_verifier,observe_split,C_verifier,none,0.78,"expected '화면이 페이드아웃되며 진입'=애니메이션 검증, 고정 텍스트/요소 assert 불가.",strict2
14.Quick panel#4.0,14.Quick panel,4.0,KEEP,none,-,-,none,0.72,"펼치기 Tap→퀵패널 전체 화면 노출=화면 전환 검증. 요소 presence assert 가능, mutation 없음.",strict2
14.Quick panel#5.0,14.Quick panel,5.0,REVIEW,,-,C_verifier,none,0.66,글꼴 최대 fixture+Text 짤림 여부=layout 시각 검증 verifier 미실증,pass1
14.Quick panel#7.0,14.Quick panel,7.0,REVIEW,,observe_split,C_verifier,none,0.62,Long탭 드래그로 아이콘 정렬(추가/삭제) 영속 배치 변경+드래그 verifier,pass1
14.Quick panel#8.0,14.Quick panel,8.0,KEEP,none,roundtrip_restore,-,none,0.74,"편집 버튼→뒤로가기→편집 전 화면 복귀=왕복 검증, 외부효과 없음. 화면 전환 assert 가능.",strict2
14.Quick panel#10.0,14.Quick panel,10.0,KEEP,none,-,-,none,0.8,"설정 버튼→설정 화면 전환=화면 전환 검증. 고정 라벨 assert 가능, mutation 없음.",strict2
14.Quick panel#11.0,14.Quick panel,11.0,KEEP,none,popup_cancel,-,none,0.78,"전원 버튼→전원 팝업(긴급전화/전원끄기/다시시작) 고정 라벨 presence assert 가능. 노출만, 실행 안 함.",strict2
14.Quick panel#12.0,14.Quick panel,12.0,KEEP,none,-,-,none,0.72,"긴급 전화→긴급 전화 화면 전환=화면 전환 검증. 고정 라벨 assert 가능, 발신 안 함.",strict2
14.Quick panel#13.0,14.Quick panel,13.0,REVIEW,,popup_cancel,D_system_state,external,0.6,"전원 설정 팝업의 전원끄기 항목 노출은 관찰가능, 실행 전 취소로 분리 가능",pass1
14.Quick panel#14.0,14.Quick panel,14.0,REVIEW,,popup_cancel,D_system_state,external,0.6,"전원 설정 팝업의 다시시작 항목 노출은 관찰가능, 실행 전 취소로 분리 가능",pass1
14.Quick panel#15.0,14.Quick panel,15.0,REVIEW,,-,C_verifier,none,0.62,밝기 조절바로 화면 밝기 설정=영속 토글+밝기 시각 verifier 미실증,pass1
14.Quick panel#16.0,14.Quick panel,16.0,REVIEW,,roundtrip_restore,D_system_state,none,0.66,"Wi-Fi ON 영속 토글, 사전상태 OFF 조작+색상 verifier",pass1
14.Quick panel#17.0,14.Quick panel,17.0,REVIEW,,roundtrip_restore,D_system_state,none,0.66,"Wi-Fi OFF 영속 토글, 사전상태 ON 조작+색상 verifier",pass1
14.Quick panel#18.0,14.Quick panel,18.0,REVIEW,,roundtrip_restore,D_system_state,none,0.64,"Long탭 후 Wi-Fi toggle on=영속 토글, 설정화면 전환 관찰과 혼합",pass1
14.Quick panel#19.0,14.Quick panel,19.0,REVIEW,,roundtrip_restore,D_system_state,none,0.64,"Long탭 후 Wi-Fi toggle off=영속 토글, 설정화면 전환 관찰과 혼합",pass1
14.Quick panel#20.0,14.Quick panel,20.0,REVIEW,,roundtrip_restore,D_system_state,none,0.66,"블루투스 ON 영속 토글, 사전상태 OFF 조작+색상 verifier",pass1
14.Quick panel#21.0,14.Quick panel,21.0,REVIEW,,roundtrip_restore,D_system_state,none,0.66,"블루투스 OFF 영속 토글, 사전상태 ON 조작+색상 verifier",pass1
14.Quick panel#22.0,14.Quick panel,22.0,REVIEW,,roundtrip_restore,D_system_state,none,0.64,Long탭 연결설정 거쳐 블루투스 토글 ON=영속 토글,pass1
14.Quick panel#23.0,14.Quick panel,23.0,REVIEW,,roundtrip_restore,D_system_state,none,0.64,Long탭 연결설정 거쳐 블루투스 토글 OFF=영속 토글,pass1
14.Quick panel#24.0,14.Quick panel,24.0,REVIEW,,popup_cancel,D_system_state,none,0.6,"허용 Tap시 모바일 데이터 On 영속, 취소 경로 관찰과 혼합 분리 필요",pass1
14.Quick panel#25.0,14.Quick panel,25.0,REVIEW,,popup_cancel,D_system_state,none,0.6,"끄기 Tap시 모바일 데이터 Off 영속, 취소 경로 관찰과 혼합 분리 필요",pass1
14.Quick panel#26.0,14.Quick panel,26.0,KEEP,none,-,-,none,0.74,"모바일 데이터 Long Tap→모바일 데이터 설정 이동=화면 전환. 토글 아닌 long tap 이동, mutation 없음.",strict2
14.Quick panel#27.0,14.Quick panel,27.0,REVIEW,,roundtrip_restore,D_system_state,none,0.64,"Long탭 후 toggle On=모바일 데이터 영속 활성, 사전상태 조작",pass1
14.Quick panel#28.0,14.Quick panel,28.0,REVIEW,,roundtrip_restore,D_system_state,none,0.64,"Long탭 후 toggle Off=모바일 데이터 영속 비활성, 사전상태 조작",pass1
14.Quick panel#29.0,14.Quick panel,29.0,REVIEW,,roundtrip_restore,D_system_state,none,0.62,탭마다 소리>진동>무음 영속 모드 변경+색상 verifier,pass1
14.Quick panel#33.0,14.Quick panel,33.0,REVIEW,,roundtrip_restore,D_system_state,none,0.62,"비행기 모드 탭=라디오 영속 토글, 사전 다중 연결상태 조작+색상 verifier",pass1
14.Quick panel#34.0,14.Quick panel,34.0,REVIEW,,roundtrip_restore,D_system_state,none,0.62,"비행기 모드 ON 영속 토글, 사전 Off 상태 조작+색상 verifier",pass1
14.Quick panel#35.0,14.Quick panel,35.0,REVIEW,,roundtrip_restore,D_system_state,none,0.62,"Long탭 비행기 모드 토글 ON=영속 토글, 사전상태 조작",pass1
14.Quick panel#36.0,14.Quick panel,36.0,REVIEW,,roundtrip_restore,D_system_state,none,0.62,"Long탭 비행기 모드 토글 OFF=영속 토글, 사전상태 조작",pass1
14.Quick panel#37.0,14.Quick panel,37.0,REVIEW,,roundtrip_restore,C_verifier,external,0.6,"손전등 ON=하드웨어 LED 외부효과+색상 verifier, 복원 필요",pass1
14.Quick panel#38.0,14.Quick panel,38.0,REVIEW,,roundtrip_restore,C_verifier,external,0.6,"손전등 OFF=하드웨어 LED 외부효과+색상 verifier, 사전 켜짐 조작",pass1
14.Quick panel#39.0,14.Quick panel,39.0,REVIEW,,roundtrip_restore,D_system_state,none,0.64,"위치 ON 영속 토글, 사전 꺼짐 상태 조작+색상 verifier",pass1
14.Quick panel#40.0,14.Quick panel,40.0,REVIEW,,roundtrip_restore,D_system_state,mutation,0.72,위치 OFF 영속 시스템상태 변경+팝업. roundtrip 복원 필요,pass1
